,Path,Label
145,/root/Unzipped/wav/id10099/id10099_23_1.wav,0
146,/root/Unzipped/wav/id10099/id10099_58_0.wav,0
147,/root/Unzipped/wav/id10099/id10099_57_0.wav,0
148,/root/Unzipped/wav/id10099/id10099_39_0.wav,0
149,/root/Unzipped/wav/id10099/id10099_43_1.wav,0
150,/root/Unzipped/wav/id10099/id10099_41_0_0.wav,0
151,/root/Unzipped/wav/id10099/id10099_40_2.wav,0
152,/root/Unzipped/wav/id10099/id10099_42_0.wav,0
153,/root/Unzipped/wav/id10099/id10099_15_0.wav,0
154,/root/Unzipped/wav/id10099/id10099_44_0_0.wav,0
155,/root/Unzipped/wav/id10099/id10099_52_1.wav,0
156,/root/Unzipped/wav/id10099/id10099_52_1_0.wav,0
157,/root/Unzipped/wav/id10099/id10099_45_0_0.wav,0
158,/root/Unzipped/wav/id10099/id10099_15_0_0.wav,0
159,/root/Unzipped/wav/id10099/id10099_21_0.wav,0
160,/root/Unzipped/wav/id10099/id10099_9_0_0.wav,0
161,/root/Unzipped/wav/id10099/id10099_4_0_0.wav,0
162,/root/Unzipped/wav/id10099/id10099_11_0_0.wav,0
163,/root/Unzipped/wav/id10099/id10099_7_1.wav,0
164,/root/Unzipped/wav/id10099/id10099_7_1_0.wav,0
165,/root/Unzipped/wav/id10099/id10099_28_0_0.wav,0
166,/root/Unzipped/wav/id10099/id10099_26_0.wav,0
167,/root/Unzipped/wav/id10099/id10099_36_0.wav,0
168,/root/Unzipped/wav/id10099/id10099_45_0.wav,0
169,/root/Unzipped/wav/id10099/id10099_35_0_0.wav,0
170,/root/Unzipped/wav/id10099/id10099_20_0_0.wav,0
171,/root/Unzipped/wav/id10099/id10099_40_0.wav,0
172,/root/Unzipped/wav/id10099/id10099_13_0.wav,0
173,/root/Unzipped/wav/id10099/id10099_32_0_0.wav,0
174,/root/Unzipped/wav/id10170/id10170_150_1.wav,1
175,/root/Unzipped/wav/id10170/id10170_169_0.wav,1
176,/root/Unzipped/wav/id10170/id10170_143_2.wav,1
177,/root/Unzipped/wav/id10170/id10170_147_3.wav,1
178,/root/Unzipped/wav/id10170/id10170_70_0.wav,1
179,/root/Unzipped/wav/id10170/id10170_200_0.wav,1
180,/root/Unzipped/wav/id10170/id10170_207_0.wav,1
181,/root/Unzipped/wav/id10170/id10170_89_0.wav,1
182,/root/Unzipped/wav/id10170/id10170_6_6.wav,1
183,/root/Unzipped/wav/id10170/id10170_97_0.wav,1
184,/root/Unzipped/wav/id10170/id10170_1_3.wav,1
185,/root/Unzipped/wav/id10170/id10170_81_1.wav,1
186,/root/Unzipped/wav/id10170/id10170_1_4.wav,1
187,/root/Unzipped/wav/id10170/id10170_33_2.wav,1
188,/root/Unzipped/wav/id10170/id10170_138_0.wav,1
189,/root/Unzipped/wav/id10170/id10170_37_1.wav,1
190,/root/Unzipped/wav/id10170/id10170_7_4.wav,1
191,/root/Unzipped/wav/id10170/id10170_211_0.wav,1
192,/root/Unzipped/wav/id10170/id10170_142_5.wav,1
193,/root/Unzipped/wav/id10170/id10170_146_0.wav,1
194,/root/Unzipped/wav/id10170/id10170_203_1.wav,1
195,/root/Unzipped/wav/id10170/id10170_148_0.wav,1
196,/root/Unzipped/wav/id10170/id10170_40_0.wav,1
197,/root/Unzipped/wav/id10170/id10170_226_1.wav,1
198,/root/Unzipped/wav/id10170/id10170_52_1.wav,1
199,/root/Unzipped/wav/id10170/id10170_112_2.wav,1
200,/root/Unzipped/wav/id10170/id10170_194_1.wav,1
201,/root/Unzipped/wav/id10170/id10170_159_0.wav,1
202,/root/Unzipped/wav/id10170/id10170_100_0.wav,1
203,/root/Unzipped/wav/id10170/id10170_11_0.wav,1
204,/root/Unzipped/wav/id10170/id10170_94_1.wav,1
205,/root/Unzipped/wav/id10170/id10170_125_0.wav,1
206,/root/Unzipped/wav/id10170/id10170_3_0.wav,1
207,/root/Unzipped/wav/id10170/id10170_153_1.wav,1
208,/root/Unzipped/wav/id10170/id10170_123_1.wav,1
209,/root/Unzipped/wav/id10170/id10170_156_1.wav,1
210,/root/Unzipped/wav/id10170/id10170_36_1.wav,1
211,/root/Unzipped/wav/id10170/id10170_196_1.wav,1
212,/root/Unzipped/wav/id10170/id10170_93_0.wav,1
213,/root/Unzipped/wav/id10170/id10170_40_3.wav,1
214,/root/Unzipped/wav/id10170/id10170_197_7.wav,1
215,/root/Unzipped/wav/id10170/id10170_137_0.wav,1
216,/root/Unzipped/wav/id10170/id10170_90_2.wav,1
217,/root/Unzipped/wav/id10170/id10170_7_7.wav,1
218,/root/Unzipped/wav/id10170/id10170_163_2.wav,1
219,/root/Unzipped/wav/id10170/id10170_77_3.wav,1
220,/root/Unzipped/wav/id10170/id10170_63_0.wav,1
221,/root/Unzipped/wav/id10170/id10170_93_1.wav,1
222,/root/Unzipped/wav/id10170/id10170_163_6.wav,1
223,/root/Unzipped/wav/id10170/id10170_111_1.wav,1
224,/root/Unzipped/wav/id10170/id10170_220_2.wav,1
225,/root/Unzipped/wav/id10170/id10170_138_1.wav,1
226,/root/Unzipped/wav/id10170/id10170_40_1.wav,1
227,/root/Unzipped/wav/id10170/id10170_94_0.wav,1
228,/root/Unzipped/wav/id10170/id10170_165_0.wav,1
229,/root/Unzipped/wav/id10170/id10170_112_3.wav,1
230,/root/Unzipped/wav/id10170/id10170_190_0.wav,1
231,/root/Unzipped/wav/id10170/id10170_181_0.wav,1
232,/root/Unzipped/wav/id10170/id10170_213_1.wav,1
233,/root/Unzipped/wav/id10170/id10170_203_2.wav,1
234,/root/Unzipped/wav/id10170/id10170_213_3.wav,1
235,/root/Unzipped/wav/id10170/id10170_214_1.wav,1
236,/root/Unzipped/wav/id10170/id10170_168_0.wav,1
237,/root/Unzipped/wav/id10170/id10170_216_1.wav,1
238,/root/Unzipped/wav/id10170/id10170_3_2.wav,1
239,/root/Unzipped/wav/id10170/id10170_29_0.wav,1
240,/root/Unzipped/wav/id10170/id10170_110_0.wav,1
241,/root/Unzipped/wav/id10170/id10170_49_0.wav,1
242,/root/Unzipped/wav/id10170/id10170_112_4.wav,1
243,/root/Unzipped/wav/id10170/id10170_199_0.wav,1
244,/root/Unzipped/wav/id10170/id10170_4_0.wav,1
245,/root/Unzipped/wav/id10170/id10170_197_2.wav,1
246,/root/Unzipped/wav/id10170/id10170_135_0.wav,1
247,/root/Unzipped/wav/id10170/id10170_37_0.wav,1
248,/root/Unzipped/wav/id10170/id10170_17_3.wav,1
249,/root/Unzipped/wav/id10170/id10170_22_1.wav,1
250,/root/Unzipped/wav/id10170/id10170_102_0.wav,1
251,/root/Unzipped/wav/id10170/id10170_126_2.wav,1
252,/root/Unzipped/wav/id10170/id10170_197_4.wav,1
253,/root/Unzipped/wav/id10170/id10170_84_1.wav,1
254,/root/Unzipped/wav/id10170/id10170_119_1.wav,1
255,/root/Unzipped/wav/id10170/id10170_158_1.wav,1
256,/root/Unzipped/wav/id10170/id10170_88_2.wav,1
257,/root/Unzipped/wav/id10170/id10170_80_0.wav,1
258,/root/Unzipped/wav/id10170/id10170_83_1.wav,1
259,/root/Unzipped/wav/id10170/id10170_82_1.wav,1
260,/root/Unzipped/wav/id10170/id10170_68_0.wav,1
261,/root/Unzipped/wav/id10170/id10170_13_2.wav,1
262,/root/Unzipped/wav/id10170/id10170_16_0.wav,1
263,/root/Unzipped/wav/id10170/id10170_145_1.wav,1
264,/root/Unzipped/wav/id10170/id10170_22_0.wav,1
265,/root/Unzipped/wav/id10170/id10170_114_2.wav,1
266,/root/Unzipped/wav/id10170/id10170_87_0.wav,1
267,/root/Unzipped/wav/id10170/id10170_197_0.wav,1
268,/root/Unzipped/wav/id10170/id10170_77_1.wav,1
269,/root/Unzipped/wav/id10170/id10170_58_0.wav,1
270,/root/Unzipped/wav/id10170/id10170_72_1.wav,1
271,/root/Unzipped/wav/id10170/id10170_42_0.wav,1
272,/root/Unzipped/wav/id10170/id10170_182_0.wav,1
273,/root/Unzipped/wav/id10170/id10170_42_3.wav,1
274,/root/Unzipped/wav/id10170/id10170_26_1.wav,1
275,/root/Unzipped/wav/id10170/id10170_182_2.wav,1
276,/root/Unzipped/wav/id10170/id10170_145_2.wav,1
277,/root/Unzipped/wav/id10170/id10170_46_0.wav,1
278,/root/Unzipped/wav/id10170/id10170_83_2.wav,1
279,/root/Unzipped/wav/id10170/id10170_125_1.wav,1
280,/root/Unzipped/wav/id10170/id10170_178_1.wav,1
281,/root/Unzipped/wav/id10170/id10170_126_0.wav,1
282,/root/Unzipped/wav/id10170/id10170_189_0.wav,1
283,/root/Unzipped/wav/id10170/id10170_42_1.wav,1
284,/root/Unzipped/wav/id10170/id10170_33_1.wav,1
285,/root/Unzipped/wav/id10170/id10170_6_4.wav,1
286,/root/Unzipped/wav/id10170/id10170_142_3.wav,1
287,/root/Unzipped/wav/id10170/id10170_47_0.wav,1
288,/root/Unzipped/wav/id10170/id10170_193_0.wav,1
289,/root/Unzipped/wav/id10170/id10170_157_0.wav,1
290,/root/Unzipped/wav/id10170/id10170_197_6.wav,1
291,/root/Unzipped/wav/id10170/id10170_182_1.wav,1
292,/root/Unzipped/wav/id10170/id10170_13_0.wav,1
293,/root/Unzipped/wav/id10170/id10170_108_0.wav,1
294,/root/Unzipped/wav/id10170/id10170_7_0.wav,1
295,/root/Unzipped/wav/id10170/id10170_191_1.wav,1
296,/root/Unzipped/wav/id10170/id10170_203_0.wav,1
297,/root/Unzipped/wav/id10170/id10170_215_1.wav,1
298,/root/Unzipped/wav/id10170/id10170_192_0.wav,1
299,/root/Unzipped/wav/id10170/id10170_56_0.wav,1
300,/root/Unzipped/wav/id10170/id10170_207_2.wav,1
301,/root/Unzipped/wav/id10170/id10170_142_1.wav,1
302,/root/Unzipped/wav/id10170/id10170_187_0.wav,1
303,/root/Unzipped/wav/id10170/id10170_0_3.wav,1
304,/root/Unzipped/wav/id10170/id10170_2_3.wav,1
305,/root/Unzipped/wav/id10170/id10170_90_0.wav,1
306,/root/Unzipped/wav/id10170/id10170_78_0.wav,1
307,/root/Unzipped/wav/id10170/id10170_122_0.wav,1
308,/root/Unzipped/wav/id10170/id10170_142_0.wav,1
309,/root/Unzipped/wav/id10170/id10170_112_0.wav,1
310,/root/Unzipped/wav/id10170/id10170_158_2.wav,1
311,/root/Unzipped/wav/id10170/id10170_127_0.wav,1
312,/root/Unzipped/wav/id10170/id10170_149_1.wav,1
313,/root/Unzipped/wav/id10170/id10170_154_0.wav,1
314,/root/Unzipped/wav/id10170/id10170_1_1.wav,1
315,/root/Unzipped/wav/id10170/id10170_149_2.wav,1
316,/root/Unzipped/wav/id10170/id10170_99_2.wav,1
317,/root/Unzipped/wav/id10170/id10170_139_3.wav,1
318,/root/Unzipped/wav/id10170/id10170_209_1.wav,1
319,/root/Unzipped/wav/id10170/id10170_76_0.wav,1
320,/root/Unzipped/wav/id10170/id10170_172_0.wav,1
321,/root/Unzipped/wav/id10170/id10170_38_0.wav,1
322,/root/Unzipped/wav/id10170/id10170_77_2.wav,1
323,/root/Unzipped/wav/id10170/id10170_95_1.wav,1
324,/root/Unzipped/wav/id10170/id10170_71_0.wav,1
325,/root/Unzipped/wav/id10170/id10170_2_1.wav,1
326,/root/Unzipped/wav/id10170/id10170_46_1.wav,1
327,/root/Unzipped/wav/id10170/id10170_147_4.wav,1
328,/root/Unzipped/wav/id10170/id10170_117_0.wav,1
329,/root/Unzipped/wav/id10170/id10170_96_0.wav,1
330,/root/Unzipped/wav/id10170/id10170_3_1.wav,1
331,/root/Unzipped/wav/id10170/id10170_182_4.wav,1
332,/root/Unzipped/wav/id10170/id10170_61_0.wav,1
333,/root/Unzipped/wav/id10170/id10170_139_1.wav,1
334,/root/Unzipped/wav/id10170/id10170_119_0.wav,1
335,/root/Unzipped/wav/id10170/id10170_134_2.wav,1
336,/root/Unzipped/wav/id10170/id10170_120_2.wav,1
337,/root/Unzipped/wav/id10170/id10170_207_1.wav,1
338,/root/Unzipped/wav/id10170/id10170_67_0.wav,1
339,/root/Unzipped/wav/id10170/id10170_141_1.wav,1
340,/root/Unzipped/wav/id10170/id10170_6_3.wav,1
341,/root/Unzipped/wav/id10170/id10170_50_0.wav,1
342,/root/Unzipped/wav/id10170/id10170_194_0.wav,1
343,/root/Unzipped/wav/id10170/id10170_163_5.wav,1
344,/root/Unzipped/wav/id10170/id10170_33_0.wav,1
345,/root/Unzipped/wav/id10170/id10170_228_1.wav,1
346,/root/Unzipped/wav/id10170/id10170_147_1.wav,1
347,/root/Unzipped/wav/id10170/id10170_1_2.wav,1
348,/root/Unzipped/wav/id10170/id10170_83_3.wav,1
349,/root/Unzipped/wav/id10170/id10170_87_3.wav,1
350,/root/Unzipped/wav/id10170/id10170_122_4.wav,1
351,/root/Unzipped/wav/id10170/id10170_131_0.wav,1
352,/root/Unzipped/wav/id10170/id10170_46_3.wav,1
353,/root/Unzipped/wav/id10170/id10170_163_3.wav,1
354,/root/Unzipped/wav/id10170/id10170_196_0.wav,1
355,/root/Unzipped/wav/id10170/id10170_78_1.wav,1
356,/root/Unzipped/wav/id10170/id10170_134_3.wav,1
357,/root/Unzipped/wav/id10170/id10170_179_0.wav,1
358,/root/Unzipped/wav/id10170/id10170_0_4.wav,1
359,/root/Unzipped/wav/id10170/id10170_165_1.wav,1
360,/root/Unzipped/wav/id10170/id10170_120_0.wav,1
361,/root/Unzipped/wav/id10170/id10170_122_5.wav,1
362,/root/Unzipped/wav/id10170/id10170_64_0.wav,1
363,/root/Unzipped/wav/id10170/id10170_152_0.wav,1
364,/root/Unzipped/wav/id10170/id10170_44_1.wav,1
365,/root/Unzipped/wav/id10170/id10170_70_1.wav,1
366,/root/Unzipped/wav/id10170/id10170_145_3.wav,1
367,/root/Unzipped/wav/id10170/id10170_57_1.wav,1
368,/root/Unzipped/wav/id10170/id10170_145_0.wav,1
369,/root/Unzipped/wav/id10170/id10170_197_1.wav,1
370,/root/Unzipped/wav/id10170/id10170_120_1.wav,1
371,/root/Unzipped/wav/id10170/id10170_121_1.wav,1
372,/root/Unzipped/wav/id10170/id10170_202_0.wav,1
373,/root/Unzipped/wav/id10170/id10170_185_0.wav,1
374,/root/Unzipped/wav/id10170/id10170_40_2.wav,1
375,/root/Unzipped/wav/id10170/id10170_27_0.wav,1
376,/root/Unzipped/wav/id10170/id10170_180_0.wav,1
377,/root/Unzipped/wav/id10170/id10170_55_0.wav,1
378,/root/Unzipped/wav/id10170/id10170_51_0.wav,1
379,/root/Unzipped/wav/id10170/id10170_143_0.wav,1
380,/root/Unzipped/wav/id10170/id10170_25_0.wav,1
381,/root/Unzipped/wav/id10170/id10170_208_1.wav,1
382,/root/Unzipped/wav/id10170/id10170_126_1.wav,1
383,/root/Unzipped/wav/id10170/id10170_151_0.wav,1
384,/root/Unzipped/wav/id10170/id10170_31_1.wav,1
385,/root/Unzipped/wav/id10170/id10170_74_0.wav,1
386,/root/Unzipped/wav/id10170/id10170_224_1.wav,1
387,/root/Unzipped/wav/id10170/id10170_132_0.wav,1
388,/root/Unzipped/wav/id10170/id10170_0_1.wav,1
389,/root/Unzipped/wav/id10170/id10170_218_2.wav,1
390,/root/Unzipped/wav/id10170/id10170_141_0.wav,1
391,/root/Unzipped/wav/id10170/id10170_160_0.wav,1
392,/root/Unzipped/wav/id10170/id10170_84_0.wav,1
393,/root/Unzipped/wav/id10170/id10170_144_0.wav,1
394,/root/Unzipped/wav/id10170/id10170_46_4.wav,1
395,/root/Unzipped/wav/id10170/id10170_90_3.wav,1
396,/root/Unzipped/wav/id10170/id10170_167_0.wav,1
397,/root/Unzipped/wav/id10170/id10170_44_3.wav,1
398,/root/Unzipped/wav/id10170/id10170_228_0.wav,1
399,/root/Unzipped/wav/id10170/id10170_34_0.wav,1
400,/root/Unzipped/wav/id10170/id10170_147_0.wav,1
401,/root/Unzipped/wav/id10170/id10170_204_0.wav,1
402,/root/Unzipped/wav/id10170/id10170_227_0.wav,1
403,/root/Unzipped/wav/id10170/id10170_164_0.wav,1
404,/root/Unzipped/wav/id10170/id10170_96_1.wav,1
405,/root/Unzipped/wav/id10170/id10170_139_2.wav,1
406,/root/Unzipped/wav/id10170/id10170_226_0.wav,1
407,/root/Unzipped/wav/id10170/id10170_85_0.wav,1
408,/root/Unzipped/wav/id10170/id10170_2_0.wav,1
409,/root/Unzipped/wav/id10170/id10170_168_2.wav,1
410,/root/Unzipped/wav/id10170/id10170_10_0.wav,1
411,/root/Unzipped/wav/id10170/id10170_123_3.wav,1
412,/root/Unzipped/wav/id10170/id10170_109_0.wav,1
413,/root/Unzipped/wav/id10170/id10170_75_0.wav,1
414,/root/Unzipped/wav/id10170/id10170_155_0.wav,1
415,/root/Unzipped/wav/id10170/id10170_178_0.wav,1
416,/root/Unzipped/wav/id10170/id10170_35_0.wav,1
417,/root/Unzipped/wav/id10170/id10170_52_0.wav,1
418,/root/Unzipped/wav/id10170/id10170_11_1.wav,1
419,/root/Unzipped/wav/id10170/id10170_101_1.wav,1
420,/root/Unzipped/wav/id10170/id10170_198_2.wav,1
421,/root/Unzipped/wav/id10170/id10170_60_0.wav,1
422,/root/Unzipped/wav/id10170/id10170_88_4.wav,1
423,/root/Unzipped/wav/id10170/id10170_73_0.wav,1
424,/root/Unzipped/wav/id10170/id10170_220_1.wav,1
425,/root/Unzipped/wav/id10170/id10170_142_2.wav,1
426,/root/Unzipped/wav/id10170/id10170_7_3.wav,1
427,/root/Unzipped/wav/id10170/id10170_79_1.wav,1
428,/root/Unzipped/wav/id10170/id10170_143_1.wav,1
429,/root/Unzipped/wav/id10170/id10170_201_1.wav,1
430,/root/Unzipped/wav/id10170/id10170_122_1.wav,1
431,/root/Unzipped/wav/id10170/id10170_178_2.wav,1
432,/root/Unzipped/wav/id10170/id10170_1_0.wav,1
433,/root/Unzipped/wav/id10170/id10170_174_0.wav,1
434,/root/Unzipped/wav/id10170/id10170_198_3.wav,1
435,/root/Unzipped/wav/id10170/id10170_90_1.wav,1
436,/root/Unzipped/wav/id10170/id10170_163_4.wav,1
437,/root/Unzipped/wav/id10170/id10170_98_0.wav,1
438,/root/Unzipped/wav/id10170/id10170_9_1.wav,1
439,/root/Unzipped/wav/id10170/id10170_155_5.wav,1
440,/root/Unzipped/wav/id10170/id10170_217_0.wav,1
441,/root/Unzipped/wav/id10170/id10170_133_0.wav,1
442,/root/Unzipped/wav/id10170/id10170_15_0.wav,1
443,/root/Unzipped/wav/id10170/id10170_103_0.wav,1
444,/root/Unzipped/wav/id10170/id10170_224_0.wav,1
